Acquired on 12/7/2021 at 15:35:20
Calibrated on 12/6/2021 at 10:52:20
Device Descriptor:  [none]
Scan Range (nm):  1545.529  --  1588.289
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030926
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  8192
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.54628113E+003	-3.77491608E+001	1.67912789E-004	-3.77491608E+001	-5.36450233E+001	-3.78623619E+001	3.71860161E+001	
1.54628625E+003	-3.77269440E+001	1.68773913E-004	-3.77269440E+001	-5.36827164E+001	-3.78385773E+001	3.71858940E+001	
1.54629126E+003	-3.76861229E+001	1.70367959E-004	-3.76861229E+001	-5.35436630E+001	-3.78003387E+001	3.71850624E+001	
1.54629626E+003	-3.76845512E+001	1.70429455E-004	-3.76845512E+001	-5.35320740E+001	-3.77990379E+001	3.71854057E+001	
1.54630139E+003	-3.77114258E+001	1.69378109E-004	-3.77114258E+001	-5.35443077E+001	-3.78263016E+001	3.71850204E+001	
1.54630652E+003	-3.77208214E+001	1.69012099E-004	-3.77208214E+001	-5.35823975E+001	-3.78349304E+001	3.71859856E+001	
1.54631165E+003	-3.77141953E+001	1.69270148E-004	-3.77141953E+001	-5.37594032E+001	-3.78235207E+001	3.71860275E+001	
1.54631677E+003	-3.76875725E+001	1.70311003E-004	-3.76875725E+001	-5.35900879E+001	-3.78005981E+001	3.71860428E+001	
1.54632178E+003	-3.76875763E+001	1.70310799E-004	-3.76875763E+001	-5.35012779E+001	-3.78029671E+001	3.71851883E+001	
1.54632678E+003	-3.76767273E+001	1.70736894E-004	-3.76767273E+001	-5.35519943E+001	-3.77904701E+001	3.71856194E+001	
1.54633191E+003	-3.77232056E+001	1.68919330E-004	-3.77232056E+001	-5.36388702E+001	-3.78358841E+001	3.71862526E+001	
1.54633704E+003	-3.77145958E+001	1.69254577E-004	-3.77145958E+001	-5.36962852E+001	-3.78255501E+001	3.71848335E+001	
1.54634216E+003	-3.76890259E+001	1.70254003E-004	-3.76890259E+001	-5.36421013E+001	-3.78007278E+001	3.71865883E+001	
1.54634717E+003	-3.77182426E+001	1.69112449E-004	-3.77182426E+001	-5.36488113E+001	-3.78305321E+001	3.71843338E+001	
1.54635229E+003	-3.76883202E+001	1.70281754E-004	-3.76883163E+001	-5.35415421E+001	-3.78026505E+001	3.71847420E+001	
1.54635742E+003	-3.77361374E+001	1.68417042E-004	-3.77361374E+001	-5.35642624E+001	-3.78511429E+001	3.71858635E+001	
1.54636243E+003	-3.77175865E+001	1.69138031E-004	-3.77175865E+001	-5.36055679E+001	-3.78309975E+001	3.71848793E+001	
1.54636755E+003	-3.76928520E+001	1.70104147E-004	-3.76928520E+001	-5.35692368E+001	-3.78065643E+001	3.71876793E+001	
1.54637256E+003	-3.77134552E+001	1.69299121E-004	-3.77134552E+001	-5.36202087E+001	-3.78263664E+001	3.71854515E+001	
1.54637769E+003	-3.76762428E+001	1.70755826E-004	-3.76762428E+001	-5.35981522E+001	-3.77887573E+001	3.71855164E+001	
1.54638281E+003	-3.76927643E+001	1.70107494E-004	-3.76927643E+001	-5.35878677E+001	-3.78059845E+001	3.71856079E+001	
1.54638794E+003	-3.76716957E+001	1.70934713E-004	-3.76716957E+001	-5.35379105E+001	-3.77856827E+001	3.71852989E+001	
1.54639307E+003	-3.76992035E+001	1.69855528E-004	-3.76992035E+001	-5.35092697E+001	-3.78146896E+001	3.71861801E+001	
1.54639795E+003	-3.77105141E+001	1.69413746E-004	-3.77105141E+001	-5.35473862E+001	-3.78252831E+001	3.71838379E+001	
1.54640308E+003	-3.76789894E+001	1.70648025E-004	-3.76789894E+001	-5.35960960E+001	-3.77916260E+001	3.71857872E+001	
1.54640820E+003	-3.77171364E+001	1.69155639E-004	-3.77171364E+001	-5.36471367E+001	-3.78294373E+001	3.71862640E+001	
1.54641333E+003	-3.77391510E+001	1.68300277E-004	-3.77391510E+001	-5.35923157E+001	-3.78534851E+001	3.71855621E+001	
1.54641846E+003	-3.77395439E+001	1.68285085E-004	-3.77395439E+001	-5.35318069E+001	-3.78555145E+001	3.71850243E+001	
1.54642346E+003	-3.76934891E+001	1.70079133E-004	-3.76934891E+001	-5.35843697E+001	-3.78068199E+001	3.71851540E+001	
1.54642859E+003	-3.76951637E+001	1.70013576E-004	-3.76951637E+001	-5.36572113E+001	-3.78066292E+001	3.71860466E+001	
1.54643359E+003	-3.77232666E+001	1.68916959E-004	-3.77232666E+001	-5.36454391E+001	-3.78357735E+001	3.71852455E+001	
