Acquired on 7/10/2022 at 22:00:53
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52577844E+003	-3.48935623E+001	3.24073713E-004	-3.48935623E+001	-3.56165428E+001	-4.30366135E+001	2.99868488E+001	
1.52578333E+003	-3.48627739E+001	3.26379377E-004	-3.48627739E+001	-3.55917969E+001	-4.29726219E+001	2.99866295E+001	
1.52578821E+003	-3.48828850E+001	3.24871333E-004	-3.48828850E+001	-3.56131592E+001	-4.29858856E+001	2.99877605E+001	
1.52579321E+003	-3.49192772E+001	3.22160369E-004	-3.49192772E+001	-3.56527863E+001	-4.30046768E+001	2.99889755E+001	
1.52579822E+003	-3.48846512E+001	3.24739318E-004	-3.48846512E+001	-3.56205177E+001	-4.29572449E+001	2.99868374E+001	
1.52580310E+003	-3.48811188E+001	3.25003552E-004	-3.48811188E+001	-3.56128464E+001	-4.29761925E+001	2.99853821E+001	
1.52580811E+003	-3.49011078E+001	3.23511078E-004	-3.49011078E+001	-3.56303825E+001	-4.30095711E+001	2.99872036E+001	
1.52581299E+003	-3.48509140E+001	3.27271729E-004	-3.48509140E+001	-3.55786476E+001	-4.29678345E+001	2.99873657E+001	
1.52581799E+003	-3.48336029E+001	3.28579015E-004	-3.48336029E+001	-3.55604362E+001	-4.29554405E+001	2.99873905E+001	
1.52582288E+003	-3.48833656E+001	3.24835535E-004	-3.48833656E+001	-3.56118851E+001	-4.29959679E+001	2.99893684E+001	
1.52582788E+003	-3.48898621E+001	3.24349850E-004	-3.48898621E+001	-3.56136398E+001	-4.30285110E+001	2.99878769E+001	
1.52583289E+003	-3.48675079E+001	3.26023757E-004	-3.48675079E+001	-3.55918007E+001	-4.30033302E+001	2.99860668E+001	
1.52583777E+003	-3.48487816E+001	3.27432499E-004	-3.48487816E+001	-3.55833397E+001	-4.29284630E+001	2.99888000E+001	
1.52584265E+003	-3.48378143E+001	3.28260590E-004	-3.48378143E+001	-3.55634880E+001	-4.29660187E+001	2.99887676E+001	
1.52584766E+003	-3.48882332E+001	3.24471679E-004	-3.48882332E+001	-3.56055794E+001	-4.30625153E+001	2.99861889E+001	
